t_affinia_1.txt, truthful, n, word_count=66, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=1, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=0, 
t_hilton_8.txt, truthful, n, word_count=186, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=6, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=6, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hilton_9.txt, truthful, n, word_count=129, total_entity_count=1, total_unique_entity_count=1, LOCATION=3, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_homewood_1.txt, truthful, n, word_count=201, total_entity_count=1, total_unique_entity_count=1, LOCATION=1, PERSON=0, ORGANIZATION=6, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=6, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_homewood_10.txt, truthful, n, word_count=66, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_homewood_11.txt, truthful, n, word_count=123, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_homewood_12.txt, truthful, n, word_count=113, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_homewood_13.txt, truthful, n, word_count=275, total_entity_count=1, total_unique_entity_count=1, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=1, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=0, 
t_homewood_14.txt, truthful, n, word_count=75, total_entity_count=1, total_unique_entity_count=1, LOCATION=1, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_homewood_15.txt, truthful, n, word_count=85, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_homewood_16.txt, truthful, n, word_count=100, total_entity_count=1, total_unique_entity_count=1, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_homewood_17.txt, truthful, n, word_count=148, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=2, PERCENT=0, DATE=2, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=2, unique_PERCENT=0, unique_DATE=2, unique_TIME=0, 
t_homewood_18.txt, truthful, n, word_count=426, total_entity_count=1, total_unique_entity_count=1, LOCATION=3, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=4, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=4, unique_TIME=0, 
t_homewood_19.txt, truthful, n, word_count=649, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=1, TIME=3, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=3, 
t_homewood_2.txt, truthful, n, word_count=241, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_homewood_20.txt, truthful, n, word_count=143, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=3, TIME=2, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=3, unique_TIME=2, 
t_homewood_3.txt, truthful, n, word_count=83, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_homewood_4.txt, truthful, n, word_count=329, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=2, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=2, 
t_homewood_5.txt, truthful, n, word_count=136, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=1, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=1, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_homewood_6.txt, truthful, n, word_count=246, total_entity_count=1, total_unique_entity_count=1, LOCATION=1, PERSON=1, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=2, unique_LOCATION=1, unique_PERSON=1, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=2, 
t_homewood_7.txt, truthful, n, word_count=165, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=2, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=2, 
t_homewood_8.txt, truthful, n, word_count=58, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_homewood_9.txt, truthful, n, word_count=271, total_entity_count=1, total_unique_entity_count=1, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hyatt_1.txt, truthful, n, word_count=84, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hyatt_10.txt, truthful, n, word_count=223, total_entity_count=1, total_unique_entity_count=1, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hyatt_11.txt, truthful, n, word_count=244, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=1, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=1, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hyatt_12.txt, truthful, n, word_count=179, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=1, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=0, 
t_hyatt_13.txt, truthful, n, word_count=153, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hyatt_14.txt, truthful, n, word_count=159, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=2, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=2, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hyatt_15.txt, truthful, n, word_count=174, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=1, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=1, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hyatt_16.txt, truthful, n, word_count=130, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hyatt_17.txt, truthful, n, word_count=165, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hyatt_18.txt, truthful, n, word_count=529, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=1, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=1, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hyatt_19.txt, truthful, n, word_count=113, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hyatt_2.txt, truthful, n, word_count=337, total_entity_count=1, total_unique_entity_count=1, LOCATION=5, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=3, TIME=0, unique_LOCATION=3, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=3, unique_TIME=0, 
t_hyatt_20.txt, truthful, n, word_count=498, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=4, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=4, unique_TIME=0, 
t_hyatt_3.txt, truthful, n, word_count=245, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=1, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=1, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hyatt_4.txt, truthful, n, word_count=147, total_entity_count=1, total_unique_entity_count=1, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=1, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=1, 
t_hyatt_5.txt, truthful, n, word_count=133, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hyatt_6.txt, truthful, n, word_count=264, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hyatt_7.txt, truthful, n, word_count=86, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hyatt_8.txt, truthful, n, word_count=126, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hyatt_9.txt, truthful, n, word_count=71, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_intercontinental_1.txt, truthful, n, word_count=86, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=5, TIME=1, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=4, unique_TIME=1, 
t_intercontinental_10.txt, truthful, n, word_count=87, total_entity_count=1, total_unique_entity_count=1, LOCATION=2, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_intercontinental_11.txt, truthful, n, word_count=85, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_intercontinental_12.txt, truthful, n, word_count=76, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_intercontinental_13.txt, truthful, n, word_count=85, total_entity_count=1, total_unique_entity_count=1, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_intercontinental_14.txt, truthful, n, word_count=117, total_entity_count=1, total_unique_entity_count=1, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_intercontinental_15.txt, truthful, n, word_count=351, total_entity_count=1, total_unique_entity_count=1, LOCATION=2, PERSON=2, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=2, TIME=0, unique_LOCATION=2, unique_PERSON=2, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=0, 
t_intercontinental_16.txt, truthful, n, word_count=322, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=4, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=2, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_intercontinental_17.txt, truthful, n, word_count=86, total_entity_count=1, total_unique_entity_count=1, LOCATION=1, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_intercontinental_18.txt, truthful, n, word_count=138, total_entity_count=1, total_unique_entity_count=1, LOCATION=6, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=6, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_intercontinental_19.txt, truthful, n, word_count=172, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_intercontinental_2.txt, truthful, n, word_count=126, total_entity_count=1, total_unique_entity_count=1, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_intercontinental_20.txt, truthful, n, word_count=219, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_intercontinental_3.txt, truthful, n, word_count=96, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_intercontinental_4.txt, truthful, n, word_count=253, total_entity_count=1, total_unique_entity_count=1, LOCATION=1, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_intercontinental_5.txt, truthful, n, word_count=132, total_entity_count=1, total_unique_entity_count=1, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_intercontinental_6.txt, truthful, n, word_count=121, total_entity_count=1, total_unique_entity_count=1, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_intercontinental_7.txt, truthful, n, word_count=181, total_entity_count=1, total_unique_entity_count=1, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=2, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=2, unique_TIME=0, 
t_intercontinental_8.txt, truthful, n, word_count=174, total_entity_count=1, total_unique_entity_count=1, LOCATION=3, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=2, TIME=0, unique_LOCATION=3, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=2, unique_TIME=0, 
t_intercontinental_9.txt, truthful, n, word_count=83, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_james_1.txt, truthful, n, word_count=146, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=1, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=0, 
t_james_10.txt, truthful, n, word_count=100, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=2, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=2, unique_TIME=0, 
t_james_11.txt, truthful, n, word_count=206, total_entity_count=1, total_unique_entity_count=1, LOCATION=1, PERSON=2, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=1, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_james_12.txt, truthful, n, word_count=282, total_entity_count=1, total_unique_entity_count=1, LOCATION=1, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_james_13.txt, truthful, n, word_count=98, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_james_14.txt, truthful, n, word_count=83, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=3, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=3, unique_TIME=0, 
t_james_15.txt, truthful, n, word_count=124, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_james_16.txt, truthful, n, word_count=79, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_james_17.txt, truthful, n, word_count=299, total_entity_count=1, total_unique_entity_count=1, LOCATION=3, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=5, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=5, unique_TIME=0, 
t_james_18.txt, truthful, n, word_count=64, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_james_19.txt, truthful, n, word_count=138, total_entity_count=1, total_unique_entity_count=1, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_james_2.txt, truthful, n, word_count=223, total_entity_count=1, total_unique_entity_count=1, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_james_20.txt, truthful, n, word_count=110, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=1, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=1, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_james_3.txt, truthful, n, word_count=162, total_entity_count=1, total_unique_entity_count=1, LOCATION=3, PERSON=1, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=3, unique_PERSON=1, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_james_4.txt, truthful, n, word_count=294, total_entity_count=1, total_unique_entity_count=1, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=2, TIME=3, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=2, unique_TIME=2, 
t_james_5.txt, truthful, n, word_count=330, total_entity_count=1, total_unique_entity_count=1, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=5, TIME=1, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=2, unique_TIME=1, 
t_james_6.txt, truthful, n, word_count=365, total_entity_count=1, total_unique_entity_count=1, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
